Birch_base,DBSCAN_base,Birch_random_best,DBSCAN_random_best,Passed
872,5,957,1,1
1993,2,276,2,1
768,10,1887,5,0
1370,10,3444,5,1
670,0,187,0,1
64,4,124,0,0
2857,2,3788,2,0
2509,1,1965,1,0
998,2,3173,2,1
2809,5,2446,1,0
2507,1,2347,1,1
2571,4,2279,0,0
1426,5,3624,1,1
1730,8,2761,4,0
778,4,3439,0,0
961,3,3122,3,1
2468,1,2072,1,0
2706,3,2299,3,0
2285,2,318,2,1
2518,7,1974,3,1
416,3,1373,3,0
3163,8,2477,4,1
2773,2,2469,2,0
315,2,2068,2,1
1921,6,2789,4,0
2803,4,2539,0,0
2535,0,2008,0,1
309,8,2081,4,1
274,8,2117,4,1
1971,3,111,3,0
587,8,1814,4,0
2790,5,2448,1,0
1252,4,3145,0,1
1477,11,3405,5,0
873,5,3473,1,0
80,4,835,0,1
2977,-1,2994,3,1
2483,-1,2080,4,1
2210,11,1385,5,1
1622,4,691,0,0
1990,5,150,1,0
971,10,3152,5,1
3077,0,2899,0,0
2914,8,2584,4,1
1274,2,3386,2,0
3117,2,3433,2,1
992,9,3108,2,1
3124,1,3106,1,0
987,8,3221,4,0
694,3,3551,3,1
2043,6,1169,4,0
1973,9,139,2,1
350,9,1937,2,0
1598,4,745,0,1
71,3,1985,3,0
985,0,3087,0,1
2062,4,316,0,1
640,3,1647,3,1
3076,0,2628,0,1
670,0,2842,0,0
986,0,3262,0,1
2023,8,517,4,0
1818,11,321,5,0
2032,8,363,4,0
603,2,1750,2,0
851,0,937,0,0
1106,7,3237,3,0
1414,4,3619,0,1
3113,4,2970,0,1
1969,1,77,1,0
1822,5,2886,1,0
1001,3,162,3,0
2601,-1,2395,5,0
1708,8,264,4,1
634,8,1620,4,0
3154,6,2461,4,0
349,5,2192,1,1
423,4,1089,0,1
2066,6,651,4,0
3069,6,3136,4,0
69,1,158,1,1
2140,-1,554,3,1
1554,10,636,5,1
194,0,985,0,0
2697,3,2106,3,0
1986,1,238,1,0
690,5,1874,1,1
676,0,2463,0,0
1951,3,90,3,1
2779,1,2420,1,1
993,7,3156,3,1
2503,7,1424,3,0
396,2,1070,2,1
3200,10,3066,5,0
104,8,1184,4,0
993,7,3170,3,0
67,8,118,4,1
397,7,1046,3,1
1911,5,1516,1,0
1848,3,2161,3,0
1724,7,2796,3,0
850,1,1723,1,0
682,1,1979,1,0
1958,1,169,1,0
1589,6,921,4,0
2876,10,2568,5,0
2675,9,1558,2,1
2910,6,2476,4,1
1715,2,2791,2,1
1929,3,281,3,1
840,8,3406,4,0
992,9,3108,2,1
1707,6,166,4,0
670,0,187,0,0
871,2,1702,2,1
70,0,107,0,1
2159,7,522,3,0
2468,1,2118,1,0
1699,8,86,4,0
2904,6,2427,4,0
1129,8,3109,4,0
1816,3,2920,3,0
3099,3,2536,3,0
2795,9,1805,2,1
666,9,70,2,0
2788,3,2450,3,1
125,8,1080,4,1
89,1,993,1,0
132,7,1134,3,0
180,7,955,3,0
2769,6,2429,4,0
876,7,935,3,1
2788,3,2450,3,1
1715,2,2791,2,0
2800,11,3454,5,0
3117,2,3433,2,0
2523,1,1965,1,1
1529,2,143,2,0
1700,4,127,0,0
1581,4,939,0,1
63,6,75,4,0
667,4,3439,0,1
394,2,1086,2,1
1488,0,3617,0,1
443,9,1730,2,0
1559,7,827,3,1
757,2,1807,2,1
2641,6,2028,4,1
669,0,107,0,1
384,11,1053,5,0
755,2,3468,2,1
655,0,170,0,0
663,7,1971,3,0
302,4,1376,0,1
2365,2,2524,2,0
869,2,1702,2,0
2635,1,2412,1,1
2057,5,182,1,0
2546,5,1917,1,0
3080,4,3041,0,0
1714,1,2786,1,0
1619,0,858,0,0
1350,1,3816,1,0
561,9,1713,2,1
1098,7,3217,3,0
350,9,1937,2,0
656,4,1765,0,0
729,7,3634,3,0
1341,5,3438,1,1
2758,9,1564,2,1
1953,5,266,1,1
352,5,1644,1,0
1867,7,2915,3,0
2073,6,201,4,1
94,8,171,4,0
2945,5,2971,1,0
2894,6,2379,4,1
2121,-1,555,3,1
579,9,2021,2,1
1063,2,3184,2,1
663,7,1971,3,0
2834,8,2548,4,0
1730,8,2761,4,0
3010,1,2700,1,1
2430,4,2768,0,1
592,10,1764,5,0
3067,7,2913,3,0
998,2,3167,2,0
1970,0,187,0,1
75,2,808,2,1
205,9,1285,2,0
2528,2,1956,2,1
396,2,1425,2,0
2084,9,303,2,0
1463,2,3510,2,0
2374,0,2289,0,0
3049,9,2807,2,1
2035,2,304,2,1
1371,2,3463,2,0
2947,0,2611,0,0
636,1,1821,1,1
2881,0,3746,0,0
3107,5,2956,1,1
2541,5,2264,1,0
1019,9,3160,2,1
1914,0,1509,0,1
1853,7,1920,3,1
2838,10,2580,5,1
1842,6,2814,4,0
1820,6,2877,4,0
670,0,187,0,0
1475,6,3456,4,0
2851,4,2418,0,0
1358,8,3083,4,0
2692,3,2329,3,1
3213,-1,3815,5,0
351,9,1958,2,0
2421,3,2554,3,0
2113,1,439,1,1
1013,2,3200,2,1
3109,7,2779,3,1
60,2,1302,2,1
372,9,1937,2,1
2804,4,3439,0,0
3058,4,2812,0,1
282,8,1404,4,0
1026,10,3164,5,0
1664,4,644,0,0
2872,4,3420,0,1
1843,9,280,2,0
2847,3,2455,3,1
1567,5,951,1,1
386,2,1333,2,1
410,2,1029,2,0
1348,10,3523,5,0
758,5,1804,1,1
663,7,1971,3,1
3034,3,2962,3,1
66,9,1242,2,0
674,8,148,4,0
1649,5,3203,1,0
2723,0,2070,0,1
1571,5,984,1,0
725,9,3520,2,1
1960,2,72,2,1
3055,5,2823,1,0
1994,3,300,3,0
1646,8,872,4,1
2773,2,3414,2,1
2851,4,3493,0,0
1519,4,62,0,1
2654,2,1539,2,1
1707,6,2883,4,0
1714,1,299,1,0
2902,3,2569,3,0
369,8,2048,4,0
3020,2,2635,2,0
666,9,1929,2,0
3099,3,2858,3,1
2509,1,2420,1,1
2070,1,308,1,0
324,2,2036,2,0
67,8,118,4,0
2522,4,1931,0,1
1709,2,224,2,0
1972,1,78,1,0
1015,3,3248,3,1
2044,0,116,0,0
876,7,1780,3,1
174,7,1222,3,1
2150,10,472,5,1
1335,8,3394,4,0
629,7,1888,3,0
1820,6,2010,4,0
673,8,2005,4,0
1622,4,806,0,0
1214,-1,750,5,1
2368,7,2441,3,1
922,8,1015,4,1
2773,2,2469,2,0
3109,7,3391,3,1
3102,5,2886,1,1
896,6,810,4,1
2530,6,2122,4,0
3095,3,3144,3,1
871,2,1883,2,1
1425,1,3816,1,0
629,7,1686,3,0
862,2,3468,2,1
3120,8,2777,4,0
77,7,157,3,0
330,7,2182,3,1
2051,9,813,2,0
2325,2,259,2,0
3109,7,2460,3,0
1819,9,2773,2,1
2548,9,1915,2,0
2571,4,2549,0,0
1333,7,3169,3,1
847,6,1733,4,0
1235,8,3231,4,0
330,7,2182,3,0
1979,5,225,1,1
3135,0,3819,0,0
1963,7,109,3,0
582,2,1543,2,0
358,0,1977,0,0
67,8,118,4,1
579,9,1805,2,1
1664,4,802,0,0
2788,3,3490,3,1
2771,8,3458,4,1
1705,7,2915,3,1
685,5,3459,1,0
1025,4,354,0,1
2004,1,142,1,1
1953,5,2034,1,1
1613,1,905,1,0
1372,7,668,3,1
2851,4,2418,0,0
2442,9,2138,2,1
2334,5,288,1,0
1579,0,3262,0,1
278,8,2038,4,1
214,5,1175,1,0
2346,8,1467,4,1
1831,0,2105,0,0
1958,1,2023,1,0
2820,6,2559,4,1
2992,6,2784,4,0
1737,8,117,4,0
2593,0,2245,0,0
592,10,1788,5,1
2159,7,522,3,0
479,6,1226,4,0
2698,-1,2189,2,1
1914,0,1509,0,0
2781,5,2448,1,0
220,7,1204,3,1
3150,4,2587,0,1
1032,1,751,1,1
435,7,1697,3,0
1451,4,3544,0,1
613,7,1737,3,1
3101,3,3032,3,1
3085,8,3083,4,0
1949,5,225,1,1
2108,2,556,2,1
62,7,1279,3,1
2957,2,3077,2,0
129,5,1362,1,1
656,4,1765,0,0
1034,7,519,3,1
2831,10,2378,5,1
2036,4,124,0,1
1006,2,3134,2,1
2133,6,213,4,1
476,0,1773,0,1
90,2,1152,2,0
1363,1,3446,1,1
974,0,3175,0,1
1335,8,3458,4,0
452,1,1676,1,1
86,8,164,4,1
377,0,1130,0,1
394,2,1059,2,0
3016,-1,2614,5,1
173,10,847,5,0
54,7,1129,3,0
647,6,1889,4,0
88,9,125,2,0
1084,5,3153,1,0
2751,0,1977,0,1
710,9,131,2,0
1653,2,817,2,0
611,5,1852,1,1
1735,8,2900,4,1
2468,1,2118,1,1
502,-1,1108,1,1
1347,11,3405,5,0
1261,4,625,0,1
2776,8,2551,4,0
3047,9,2846,2,0
2044,0,147,0,1
95,4,88,0,0
1710,0,2842,0,0
298,7,1368,3,1
226,0,170,0,0
1730,8,2761,4,0
1415,7,3577,3,0
441,6,1689,4,0
669,0,60,0,0
441,6,1689,4,0
1524,2,3463,2,0
350,9,1325,2,0
1638,5,845,1,1
1524,2,3463,2,1
2764,5,2422,1,0
2319,2,1328,2,0
1717,6,274,4,1
839,9,903,2,0
3173,2,2504,2,0
710,9,131,2,0
870,5,135,1,0
1460,3,3436,3,0
2724,-1,2087,0,0
1973,9,236,2,0
1870,3,2126,3,1
405,10,1411,5,1
2372,1,2472,1,0
976,5,3117,1,0
1571,5,984,1,1
3080,4,2421,0,0
883,5,850,1,0
1735,8,2828,4,0
188,3,1298,3,0
1342,8,3244,4,0
2122,-1,557,2,1
136,10,1299,5,1
997,6,3121,4,1
445,6,1142,4,0
2784,11,1996,5,0
377,0,1051,0,0
1523,3,659,3,1
1346,3,3418,3,1
2911,-1,3763,2,1
954,9,70,2,0
1762,4,354,0,0
2297,7,443,3,1
897,10,941,5,0
188,3,1359,3,1
964,6,3225,4,0
2542,9,2021,2,1
264,6,1109,4,1
2965,0,2993,0,0
1730,8,1940,4,0
670,0,2425,0,0
2092,5,498,1,1
1285,9,3316,2,0
2718,3,1534,3,1
1938,3,269,3,1
2851,4,3635,0,0
677,0,1955,0,1
3059,1,2835,1,0
66,9,136,2,1
1966,3,217,3,1
1609,9,631,2,0
1459,0,3527,0,1
1923,6,251,4,1
908,3,1808,3,1
3108,1,3770,1,1
1325,2,3730,2,0
1970,0,146,0,0
3139,9,2706,2,0
2096,5,449,1,1
3025,5,2670,1,0
2425,8,2909,4,0
2522,4,1942,0,0
2705,11,2339,5,1
3149,2,2459,2,1
1708,8,2777,4,1
3109,7,3391,3,1
580,8,1962,4,0
671,6,1927,4,0
636,1,1654,1,0
1689,-1,752,1,0
1121,1,2953,1,0
678,2,1993,2,0
3129,1,2509,1,1
689,0,1955,0,1
1649,5,3203,1,0
1739,5,2989,1,1
597,8,1715,4,0
2546,5,1917,1,0
3163,8,3394,4,0
1558,4,643,0,1
668,0,1955,0,1
1015,3,3148,3,0
3089,1,2960,1,1
2511,3,2433,3,1
1819,9,2887,2,0
954,9,3128,2,0
2021,7,1200,3,1
1929,3,281,3,0
1969,1,77,1,1
872,5,3450,1,1
1163,-1,3344,2,1
1122,-1,3098,2,1
3028,2,2722,2,0
2680,3,2344,3,0
1989,9,2763,2,1
1907,3,287,3,0
658,0,1910,0,0
2330,0,1323,0,1
2429,4,2125,0,0
1710,0,205,0,0
1970,0,69,0,0
1775,4,2937,0,0
2077,5,331,1,1
946,3,1002,3,0
1472,1,3507,1,1
1007,5,3126,1,1
677,0,1758,0,0
168,1,1267,1,0
2770,0,2463,0,0
2372,1,2788,1,1
1733,8,1940,4,1
2345,7,202,3,0
1774,2,2916,2,0
861,7,3538,3,0
1685,2,649,2,1
1354,6,3135,4,1
1723,4,2792,0,1
2671,9,1805,2,0
461,7,1693,3,1
1015,3,488,3,0
1360,10,3104,5,1
1767,2,3099,2,1
199,0,1240,0,0
2312,4,241,0,0
344,1,1555,1,0
2521,5,1969,1,0
2036,4,536,0,0
442,2,1777,2,1
66,9,125,2,0
601,3,1801,3,1
2692,3,1653,3,0
1871,5,2095,1,1
2461,2,1982,2,0
2545,11,2047,5,0
992,9,3455,2,0
1365,1,3130,1,0
2053,9,139,2,1
781,3,2514,3,1
2223,6,1476,4,0
647,6,1889,4,0
2136,1,394,1,1
2989,4,2595,0,1
606,7,1966,3,1
2322,4,290,0,0
188,3,61,3,1
3108,1,2509,1,1
2629,2,2388,2,0
351,9,1937,2,0
1698,7,212,3,1
954,9,3128,2,1
1286,-1,753,3,1
2078,8,455,4,0
2276,-1,1416,1,0
1127,3,376,3,0
1972,1,210,1,0
975,0,3150,0,1
901,3,821,3,0
1618,1,696,1,1
3097,1,2969,1,0
3075,5,2878,1,1
3109,7,2507,3,0
103,5,1135,1,0
588,7,1966,3,1
773,1,3397,1,1
1133,8,3120,4,1
1979,5,254,1,0
606,7,1129,3,1
1789,7,202,3,1
580,8,1945,4,0
867,5,807,1,1
1037,1,632,1,0
2566,1,2255,1,0
3046,4,2604,0,0
306,8,2800,4,1
1006,2,3200,2,0
2123,0,656,0,1
2349,8,219,4,0
2036,4,124,0,0
1063,2,3112,2,0
1993,2,246,2,0
363,4,1688,0,1
2470,-1,2836,5,0
2548,9,1933,2,0
2529,3,2344,3,1
2152,5,421,1,1
638,2,1690,2,1
1755,7,202,3,0
856,9,1832,2,0
773,1,1979,1,1
1347,11,3454,5,1
2149,8,474,4,1
1635,5,799,1,0
2430,4,2792,0,1
3039,0,2658,0,1
580,8,1941,4,0
974,0,3186,0,0
841,1,3397,1,1
2354,1,2472,1,1
929,8,923,4,0
1010,7,250,3,0
62,7,84,3,1
668,0,1955,0,0
666,9,1832,2,1
1341,5,3431,1,0
340,9,1032,2,1
59,2,149,2,1
671,6,1927,4,0
3088,4,3447,0,0
3112,5,2975,1,1
3089,1,3476,1,0
94,8,80,4,0
1527,6,99,4,0
2763,4,3493,0,0
2523,1,1961,1,1
2772,0,2435,0,1
1226,-1,3324,0,0
431,4,1688,0,0
437,6,1717,4,1
2321,1,208,1,1
659,3,1687,3,0
1619,0,858,0,1
2781,5,3459,1,0
852,1,1830,1,0
1714,1,2786,1,1
673,8,2005,4,0
2828,5,1877,1,0
663,7,1737,3,1
503,-1,1655,3,0
2629,2,2266,2,0
2376,5,2422,1,0
2352,5,2320,1,1
2242,3,1300,3,1
1694,8,910,4,0
1707,6,2863,4,0
2688,9,2114,2,1
2525,7,2182,3,0
3080,4,3041,0,1
2770,0,2463,0,0
2484,-1,2204,0,1
2769,6,2429,4,0
2506,5,2200,1,1
1007,5,3203,1,1
1460,3,3506,3,1
2253,4,1309,0,0
67,8,66,4,1
3084,7,2507,3,1
1379,7,3786,3,0
1078,7,3307,3,0
1619,0,595,0,1
1026,10,695,5,1
851,0,937,0,1
775,7,3477,3,0
2567,8,2519,4,1
603,2,1894,2,0
1463,2,3526,2,0
754,9,1818,2,0
930,6,1004,4,1
2613,0,2363,0,1
655,0,146,0,0
369,8,1994,4,0
3118,8,3062,4,0
775,7,3477,3,0
1854,3,1510,3,0
2791,0,2497,0,1
845,9,903,2,0
163,2,1185,2,1
384,11,1261,5,1
1826,6,2816,4,1
426,5,1725,1,0
2727,0,2070,0,1
69,1,134,1,0
2898,9,2309,2,0
2547,6,1984,4,1
1473,5,3745,1,1
893,3,1687,3,1
966,4,3145,0,1
372,9,1032,2,0
2350,1,1423,1,0
1479,7,3538,3,1
1841,5,2826,1,1
1799,5,340,1,0
3079,8,2908,4,1
987,8,3221,4,1
264,6,1038,4,0
3089,1,3476,1,0
751,3,1831,3,1
974,0,3186,0,1
665,6,99,4,0
315,2,1431,2,0
2021,7,885,3,1
303,7,2110,3,1
1016,8,461,4,0
1970,0,69,0,1
1708,8,264,4,1
3137,5,2471,1,1
450,0,1758,0,0
848,4,927,0,1
1990,5,150,1,0
2718,3,1653,3,0
1708,8,219,4,1
302,4,1376,0,1
2877,-1,3613,4,1
2615,8,2285,4,0
2978,-1,2986,4,0
1796,1,3172,1,0
1731,9,2763,2,0
1943,-1,1511,4,0
1710,0,205,0,0
3052,11,2729,5,1
1979,5,97,1,0
981,2,3134,2,1
986,0,609,0,0
1529,2,143,2,1
1687,-1,865,2,0
2044,0,311,0,1
356,3,2016,3,0
171,-1,1256,2,1
1337,7,3201,3,0
2778,5,2457,1,1
1990,5,1998,1,1
480,1,1071,1,0
1008,-1,3069,1,1
1999,7,138,3,0
1486,9,3755,2,0
2473,-1,2145,2,0
1023,9,312,2,1
1486,9,3455,2,1
617,2,1539,2,0
2341,10,195,5,0
403,7,1380,3,0
3177,4,3686,0,0
1047,6,265,4,0
1707,6,2883,4,0
294,5,2202,1,1
1707,6,2883,4,1
2975,4,2679,0,1
2245,5,1393,1,0
2046,9,309,2,0
1736,2,3173,2,0
648,1,1833,1,1
959,5,3034,1,1
2871,-1,3767,0,0
588,7,1926,3,0
1868,3,1427,3,0
1025,4,3157,0,0
987,8,3221,4,0
1954,0,2842,0,0
2781,5,2415,1,0
1051,-1,3356,1,0
1983,9,70,2,0
431,4,1688,0,1
61,2,1302,2,0
666,9,70,2,0
1054,3,3309,3,0
1842,6,2063,4,0
216,6,1161,4,0
1768,4,353,0,0
2344,7,277,3,1
370,6,1146,4,0
687,8,1814,4,1
786,8,1843,4,1
1209,-1,431,2,0
1638,5,845,1,1
1969,1,210,1,1
2240,5,1456,1,1
585,2,1921,2,1
1455,5,3614,1,1
868,2,972,2,1
987,8,3221,4,0
61,2,129,2,0
1961,5,2762,1,1
603,2,1894,2,0
3082,3,2957,3,1
60,2,110,2,1
115,-1,1110,1,1
2546,5,1917,1,0
1918,0,2942,0,1
1519,4,927,0,1
2565,-1,2349,4,0
1984,7,157,3,0
604,0,1787,0,0
3174,1,3761,1,0
2238,11,234,5,1
358,0,1977,0,0
864,1,986,1,1
957,0,3129,0,0
1036,0,324,0,1
606,7,1697,3,1
1543,9,795,2,0
901,3,821,3,0
2197,7,1329,3,0
2245,5,1393,1,1
1374,10,3528,5,1
997,6,3135,4,0
1777,-1,2943,5,1
3025,5,2938,1,1
1375,8,3406,4,0
1717,6,2010,4,0
2317,3,287,3,1
439,0,1794,0,1
1284,1,3161,1,1
848,4,184,0,1
1225,14,3276,2,1
1957,11,3215,5,1
1767,2,3099,2,1
3084,7,2507,3,1
386,2,1907,2,0
3075,5,3051,1,0
1386,8,3744,4,0
1020,5,3126,1,0
417,4,1153,0,0
3171,7,3811,3,1
3070,5,2886,1,1
1791,8,343,4,1
1186,4,3020,0,0
2717,5,1656,1,1
3089,1,2513,1,0
2528,2,1982,2,0
2511,3,2444,3,1
2835,1,2445,1,0
2793,5,2432,1,0
847,6,1733,4,0
223,9,1256,2,1
286,-1,2084,5,0
66,9,136,2,0
1677,7,827,3,1
3166,2,2049,2,0
662,5,1644,1,0
192,0,116,0,0
1929,3,296,3,0
1981,8,86,4,0
425,1,1676,1,0
123,-1,1257,5,0
95,4,155,0,1
2804,4,3439,0,0
2548,9,1933,2,1
2793,5,2432,1,0
2239,9,1306,2,0
2236,10,1486,5,0
1707,6,2787,4,0
2230,-1,1370,2,0
358,0,2019,0,1
2461,2,2896,2,0
2336,6,274,4,0
1757,10,313,5,0
2145,8,327,4,0
815,5,3636,1,0
3109,7,3391,3,0
381,9,1083,2,0
2240,5,1273,1,1
485,5,1027,1,0
138,9,1093,2,1
1966,3,217,3,0
1990,5,150,1,0
2762,0,2487,0,1
2485,2,2205,2,0
3207,5,3715,1,1
1521,7,74,3,1
3198,8,3751,4,1
237,5,2194,1,0
1974,5,225,1,1
2882,6,2442,4,0
670,0,187,0,1
224,-1,1209,5,1
850,1,1723,1,0
2794,11,2479,5,1
2887,0,2468,0,0
2882,6,2461,4,1
440,2,1719,2,0
1367,4,3409,0,1
596,7,1737,3,0
3109,7,3170,3,1
1287,-1,3357,2,1
2799,3,2561,3,0
2688,9,2197,2,1
1148,6,3368,4,1
989,9,2965,2,1
85,8,66,4,0
1958,1,1997,1,0
351,9,1958,2,1
141,8,1375,4,0
680,6,1685,4,1
2546,5,2003,1,0
1727,3,2780,3,1
1372,7,3424,3,0
2414,3,2536,3,0
1728,7,262,3,1
1252,4,725,0,1
349,5,2192,1,1
2442,9,2138,2,0
98,8,76,4,0
2523,1,1939,1,0
2770,0,2463,0,1
1470,6,3534,4,1
1333,7,3008,3,1
2240,5,1356,1,0
2615,8,2043,4,0
3079,8,2693,4,0
3120,8,2828,4,1
779,9,1832,2,1
470,8,1021,4,1
729,7,3634,3,0
242,-1,1111,1,0
2668,6,1560,4,0
2231,9,1324,2,0
1987,7,163,3,0
1543,9,795,2,1
85,8,1184,4,0
2339,4,345,0,0
59,2,105,2,1
243,-1,1432,5,0
2461,2,1982,2,1
2783,10,3523,5,0
854,3,3445,3,0
2038,9,1276,2,0
1682,6,798,4,1
1451,4,3544,0,1
1400,-1,3742,3,0
960,6,3119,4,1
2779,1,2420,1,1
1735,8,2828,4,1
2582,5,2320,1,1
2943,0,2588,0,0
2194,4,1355,0,0
2791,0,2497,0,1
2031,1,1136,1,1
710,9,1003,2,0
2367,3,2303,3,0
884,3,1007,3,0
2511,3,1911,3,0
1521,7,3538,3,0
853,8,917,4,0
1460,3,3442,3,0
2399,-1,2735,4,1
540,9,1856,2,0
1959,11,209,5,0
1246,-1,3265,2,0
1536,3,111,3,0
399,6,1420,4,1
1528,7,616,3,1
2481,8,2909,4,0
1976,4,62,0,1
1335,8,3458,4,0
3112,5,3034,1,0
3113,4,3041,0,0
435,7,1780,3,1
2529,3,1613,3,0
2536,7,1974,3,0
1521,7,3538,3,1
2319,2,1328,2,1
1847,9,2764,2,1
1757,10,2933,5,1
2911,-1,3817,2,1
2762,0,2425,0,0
3150,4,2557,0,0
582,2,2011,2,1
1770,8,2845,4,0
1349,2,3390,2,1
1039,1,299,1,1
2421,3,2554,3,1
1446,6,3532,4,0
743,9,1901,2,0
330,7,2182,3,1
2124,-1,697,0,1
2801,6,2502,4,1
367,3,1044,3,1
671,6,1685,4,0
368,2,1982,2,0
1761,8,3162,4,1
847,6,1733,4,1
1973,9,280,2,1
1677,7,994,3,0
739,0,3610,0,1
1711,6,2787,4,0
153,1,160,1,0
1971,3,81,3,1
1990,5,135,1,1
64,4,1259,0,1
2420,3,2858,3,0
1949,5,2762,1,0
226,0,985,0,1
2092,5,498,1,0
2928,6,2688,4,1
873,5,3473,1,0
2364,3,2650,3,0
1598,4,643,0,0
741,4,1828,0,1
303,7,1963,3,1
587,8,1715,4,1
1644,9,795,2,0
1682,6,798,4,1
1719,4,290,0,1
2430,4,2864,0,0
1730,8,1940,4,0
1106,7,3237,3,1
702,-1,3584,2,0
2059,3,61,3,0
2544,5,2003,1,0
1424,2,3637,2,1
1708,8,264,4,0
955,9,3110,2,1
2989,4,2595,0,0
3088,4,2968,0,1
741,4,3565,0,0
912,3,920,3,1
82,10,199,5,1
655,0,146,0,1
1964,8,66,4,1
680,6,1685,4,0
2301,-1,1490,4,0
896,6,810,4,1
1865,8,2800,4,1
1834,6,2841,4,0
1127,3,2944,3,1
663,7,74,3,1
1410,-1,3638,2,1
954,9,3128,2,1
2294,4,1355,0,0
580,8,1945,4,0
2522,4,1931,0,0
359,5,1960,1,0
1974,5,225,1,1
1460,3,3436,3,1
1987,7,163,3,1
3041,0,2618,0,1
638,2,1690,2,1
762,6,1851,4,0
2344,7,277,3,0
873,5,3473,1,1
1479,7,3467,3,1
2670,8,1945,4,1
1717,6,274,4,0
788,7,1587,3,1
2507,1,2347,1,0
600,3,1692,3,1
503,-1,1770,3,0
2871,-1,3767,0,1
1879,5,1470,1,0
977,9,3154,2,1
2461,2,2896,2,1
2788,3,2444,3,0
1835,0,2888,0,1
1992,11,186,5,1
2513,10,2242,5,1
49,-1,52,-1,1
54,7,109,3,0
1842,6,2063,4,0
673,8,2005,4,1
2116,-1,754,2,0
2034,3,285,3,0
783,6,3452,4,1
2689,8,1657,4,0
649,6,1603,4,0
893,3,920,3,1
1707,6,1927,4,1
2622,8,2519,4,0
1730,8,2777,4,1
192,0,1130,0,0
679,4,1942,0,1
2790,5,2471,1,0
612,4,2029,0,1
480,1,1755,1,0
2532,8,1941,4,0
188,3,1301,3,0
609,10,1645,5,0
1274,2,726,2,1
1519,4,643,0,1
3083,5,3047,1,1
1874,-1,1433,5,0
2532,8,2025,4,1
2622,8,2285,4,0
1261,4,704,0,1
1790,3,281,3,1
1336,8,3399,4,1
1356,8,3521,4,1
869,2,1702,2,0
3074,0,3065,0,1
1803,6,373,4,1
1602,9,912,2,0
419,1,1412,1,0
302,4,1964,0,0
1907,3,296,3,0
2494,7,2907,3,0
666,9,1929,2,0
1604,7,668,3,0
2779,1,2420,1,1
2758,9,1564,2,1
1263,1,3280,1,0
3078,-1,2736,5,0
128,4,1173,0,0
57,8,66,4,1
316,1,2076,1,1
113,6,1191,4,1
355,1,2007,1,0
672,4,92,0,0
1679,-1,862,0,0
80,4,806,0,1
2099,6,588,4,0
601,3,1801,3,0
329,3,2106,3,0
966,4,3157,0,1
192,0,1240,0,0
3126,2,3093,2,0
2334,5,1393,1,1
3092,7,2507,3,0
1581,4,939,0,1
854,3,949,3,0
2546,5,2415,1,1
1796,1,560,1,1
1960,2,72,2,0
2804,4,2421,0,1
857,8,1728,4,0
730,7,3513,3,1
2538,1,2785,1,0
2562,4,2323,0,1
2538,1,2799,1,0
300,9,2066,2,0
844,5,957,1,1
195,4,1173,0,1
161,-1,1218,3,1
974,0,3186,0,1
3011,8,2828,4,1
359,5,1348,1,0
1983,9,1933,2,1
1882,1,1423,1,1
1985,4,272,0,1
2506,5,2801,1,0
1843,9,2763,2,0
1951,3,1908,3,0
663,7,1971,3,0
2344,7,355,3,0
2532,8,1941,4,0
2349,8,260,4,1
3129,1,3428,1,0
1025,4,3157,0,1
626,1,1816,1,0
2945,5,2971,1,0
3129,1,2430,1,1
2367,3,2346,3,1
2550,1,1997,1,0
3120,8,2819,4,0
3081,3,2536,3,0
2084,9,451,2,1
2782,7,2449,3,0
1963,7,212,3,0
744,7,3647,3,0
2786,2,2352,2,1
841,1,3476,1,1
1951,3,1908,3,0
1454,4,3493,0,0
869,2,101,2,0
862,2,3590,2,1
3143,2,2469,2,0
1645,2,627,2,0
138,9,1068,2,1
2772,0,2435,0,1
2151,6,373,4,0
3067,7,2913,3,0
3095,3,2854,3,0
1035,5,401,1,0
3103,4,3535,0,1
1057,0,3322,0,1
1618,1,696,1,0
2096,5,544,1,0
351,9,1958,2,0
3044,2,2721,2,1
2766,9,2423,2,1
499,0,1087,0,0
2078,8,455,4,0
1753,9,292,2,0
2510,8,2551,4,0
168,1,160,1,1
1735,8,2777,4,0
2475,-1,2206,4,1
2637,7,2273,3,1
2992,6,2665,4,0
2255,9,1479,2,0
2243,7,1129,3,1
743,9,1901,2,1
2232,0,1415,0,0
1806,7,490,3,1
2486,2,2175,2,0
2612,7,2239,3,1
2546,5,2415,1,1
1976,4,62,0,0
2869,9,3726,2,0
659,3,1831,3,0
1735,8,2777,4,0
1688,7,880,3,1
3089,1,3476,1,1
59,2,149,2,0
2929,4,2595,0,1
399,6,1327,4,0
3092,7,2966,3,0
1534,2,627,2,0
1006,2,3236,2,0
1975,6,166,4,0
1816,3,2865,3,1
1128,-1,3061,5,1
3120,8,2828,4,1
426,5,899,1,1
2534,5,2416,1,0
2532,8,1941,4,0
2409,3,2650,3,1
1706,8,461,4,1
2368,7,2441,3,0
1619,0,684,0,0
3038,3,2906,3,1
1932,5,377,1,1
2520,1,1919,1,1
841,1,3397,1,0
282,8,1077,4,1
853,8,123,4,0
1014,8,3113,4,0
2325,2,224,2,1
2994,8,2657,4,1
3173,2,3818,2,1
225,9,136,2,1
2995,8,2705,4,0
350,9,1405,2,1
2425,8,2845,4,0
3089,1,3498,1,1
1952,7,250,3,1
1082,1,3195,1,1
